playerID,playerName,team,position,opponent,week_num,rec_tgt_roll,rush_att_roll,off_snp_roll,ease_roll
4080,Zay Jones,ARI,WR,SF,3,2.0,,32.0,1.0
4080,Zay Jones,ARI,WR,TEN,5,2.3,,32.7,1.0
4080,Zay Jones,ARI,WR,IND,6,4.7,,41.7,1.1
4080,Zay Jones,ARI,WR,GB,7,4.3,,44.3,1.1
4082,Curtis Samuel,BUF,WR,NO,4,2.0,,20.0,0.9
4082,Curtis Samuel,BUF,WR,NE,5,2.0,,26.5,1.1
4082,Curtis Samuel,BUF,WR,KC,9,1.7,,26.7,1.0
4098,Kareem Hunt,KC,RB,LAC,1,3.0,5.0,23.0,1.0
4098,Kareem Hunt,KC,RB,PHI,2,2.0,6.5,23.5,1.0
4098,Kareem Hunt,KC,RB,NYG,3,1.7,7.7,26.3,1.2
4098,Kareem Hunt,KC,RB,BAL,4,1.0,10.3,29.3,1.2
4098,Kareem Hunt,KC,RB,JAX,5,1.0,10.0,28.3,1.2
4098,Kareem Hunt,KC,RB,DET,6,1.0,8.7,24.0,1.0
4098,Kareem Hunt,KC,RB,LV,7,1.0,5.7,18.3,0.9
4098,Kareem Hunt,KC,RB,WAS,8,1.0,6.3,18.7,1.0
4098,Kareem Hunt,KC,RB,BUF,9,1.5,8.0,28.0,1.1
4137,James Conner,ARI,RB,NO,1,4.0,12.0,43.0,1.0
4137,James Conner,ARI,RB,CAR,2,2.5,11.5,36.5,1.0
4137,James Conner,ARI,RB,SF,3,3.0,10.7,31.0,1.0
4144,Jonnu Smith,PIT,TE,NYJ,1,6.0,,37.0,1.2
4144,Jonnu Smith,PIT,TE,SEA,2,5.0,,36.0,1.2
4144,Jonnu Smith,PIT,TE,NE,3,4.3,,39.0,1.3
4144,Jonnu Smith,PIT,TE,MIN,4,3.3,,31.0,1.2
4144,Jonnu Smith,PIT,TE,CLE,6,3.3,1.0,33.0,1.1
4144,Jonnu Smith,PIT,TE,CIN,7,4.3,1.0,31.3,1.3
4144,Jonnu Smith,PIT,TE,GB,8,4.3,1.0,39.7,1.3
4144,Jonnu Smith,PIT,TE,IND,9,4.7,,34.3,1.4
4147,Samaje Perine,CIN,RB,CLE,1,2.0,,13.0,0.7
4147,Samaje Perine,CIN,RB,MIN,3,2.0,4.0,14.0,0.8
4147,Samaje Perine,CIN,RB,DEN,4,1.5,2.5,14.3,0.8
4147,Samaje Perine,CIN,RB,DET,5,1.5,3.0,19.7,0.8
4147,Samaje Perine,CIN,RB,GB,6,2.0,3.7,24.7,0.8
4147,Samaje Perine,CIN,RB,PIT,7,2.5,5.7,29.0,0.8
4147,Samaje Perine,CIN,RB,NYJ,8,2.0,7.3,27.7,1.0
4147,Samaje Perine,CIN,RB,CHI,9,1.0,5.7,18.0,1.1
4171,Josh Reynolds,NYJ,WR,PIT,1,3.0,,62.0,1.4
4171,Josh Reynolds,NYJ,WR,DAL,5,3.5,,61.5,1.4
4171,Josh Reynolds,NYJ,WR,DEN,6,3.3,,57.7,1.2
4171,Josh Reynolds,NYJ,WR,CAR,7,5.3,,56.3,1.0
4177,Mack Hollins,NE,WR,LV,1,2.0,,40.0,1.1
4177,Mack Hollins,NE,WR,MIA,2,2.0,,39.5,1.0
4177,Mack Hollins,NE,WR,PIT,3,2.7,,41.7,1.1
4177,Mack Hollins,NE,WR,CAR,4,2.3,,36.3,1.0
4177,Mack Hollins,NE,WR,NO,6,2.7,,35.0,1.1
4177,Mack Hollins,NE,WR,TEN,7,2.0,1.0,34.0,0.9
4177,Mack Hollins,NE,WR,CLE,8,4.0,1.0,42.3,1.1
4177,Mack Hollins,NE,WR,ATL,9,3.7,1.0,45.0,1.0
4179,Joshua Dobbs,NE,QB,CAR,4,,3.0,6.0,0.9
4179,Joshua Dobbs,NE,QB,TEN,7,,2.5,8.0,0.9
4189,Eric Saubert,SEA,TE,NO,3,1.0,,26.0,1.1
4199,Aaron Jones,MIN,RB,CHI,1,3.0,8.0,28.0,1.2
4199,Aaron Jones,MIN,RB,ATL,2,2.0,6.5,24.0,1.1
4199,Aaron Jones,MIN,RB,LAC,8,2.7,6.0,24.7,1.1
4199,Aaron Jones,MIN,RB,DET,9,2.3,6.3,24.0,0.9
421,Matthew Stafford,LAR,QB,HOU,1,,4.0,60.0,0.8
421,Matthew Stafford,LAR,QB,TEN,2,,3.0,60.5,0.8
421,Matthew Stafford,LAR,QB,PHI,3,,3.0,62.3,0.9
421,Matthew Stafford,LAR,QB,IND,4,,3.0,67.3,1.0
421,Matthew Stafford,LAR,QB,SF,5,,2.5,69.7,1.0
421,Matthew Stafford,LAR,QB,BAL,6,,3.0,65.3,1.1
421,Matthew Stafford,LAR,QB,JAX,7,,2.3,62.7,1.1
421,Matthew Stafford,LAR,QB,NO,9,,3.3,66.7,1.1
4217,George Kittle,SF,TE,SEA,1,4.0,,21.0,1.3
4217,George Kittle,SF,TE,HOU,8,4.5,,32.0,1.0
4217,George Kittle,SF,TE,NYG,9,4.3,1.0,40.3,1.0
4219,Jeremy McNichols,WAS,RB,NYG,1,,4.0,13.0,1.4
4219,Jeremy McNichols,WAS,RB,LV,3,,4.0,14.0,1.3
4219,Jeremy McNichols,WAS,RB,ATL,4,2.0,3.3,15.7,1.2
4219,Jeremy McNichols,WAS,RB,LAC,5,2.0,2.3,16.3,1.1
4219,Jeremy McNichols,WAS,RB,CHI,6,2.7,1.7,18.3,1.1
4219,Jeremy McNichols,WAS,RB,DAL,7,3.0,1.7,20.0,1.2
4219,Jeremy McNichols,WAS,RB,KC,8,4.3,1.7,22.7,1.1
4234,Noah Brown,WAS,WR,NYG,1,3.0,,33.0,1.1
4234,Noah Brown,WAS,WR,GB,2,3.5,,30.0,1.1
4274,David Moore,CAR,WR,ATL,3,1.0,,56.0,0.9
4274,David Moore,CAR,WR,NE,4,1.0,1.0,28.5,1.0
4314,Johnny Mundt,JAX,TE,HOU,3,1.0,,18.0,0.8
4314,Johnny Mundt,JAX,TE,KC,5,1.0,,19.0,0.9
4314,Johnny Mundt,JAX,TE,SEA,6,1.3,,22.7,1.0
4314,Johnny Mundt,JAX,TE,LAR,7,2.3,,26.3,1.1
4351,Tim Patrick,JAX,WR,HOU,3,1.0,,22.0,0.8
4351,Tim Patrick,JAX,WR,SF,4,1.0,,21.0,0.9
4351,Tim Patrick,JAX,WR,SEA,6,1.0,,18.7,0.9
4351,Tim Patrick,JAX,WR,LAR,7,1.0,,16.3,1.0
4381,Taysom Hill,NO,TE,NYG,5,,6.0,9.0,1.0
4381,Taysom Hill,NO,TE,NE,6,,3.5,10.5,1.1
4381,Taysom Hill,NO,TE,CHI,7,2.0,3.0,10.0,1.1
4381,Taysom Hill,NO,TE,TB,8,1.5,1.7,8.7,1.2
4381,Taysom Hill,NO,TE,LAR,9,1.5,2.7,7.7,1.1
4454,Kendrick Bourne,SF,WR,NO,2,3.0,,35.0,0.9
4454,Kendrick Bourne,SF,WR,ARI,3,4.5,,41.0,1.0
4454,Kendrick Bourne,SF,WR,JAX,4,4.3,,42.0,1.0
4454,Kendrick Bourne,SF,WR,LAR,5,7.0,,53.7,1.0
4454,Kendrick Bourne,SF,WR,TB,6,8.0,,56.3,1.0
4454,Kendrick Bourne,SF,WR,ATL,7,7.3,,59.0,1.0
4454,Kendrick Bourne,SF,WR,HOU,8,5.0,,48.3,0.9
4454,Kendrick Bourne,SF,WR,NYG,9,2.7,,46.0,0.9
4574,Cooper Rush,BAL,QB,CLE,2,,3.0,3.0,1.0
4574,Cooper Rush,BAL,QB,KC,4,,3.0,9.5,1.0
4574,Cooper Rush,BAL,QB,HOU,5,,3.0,20.7,0.9
4574,Cooper Rush,BAL,QB,LAR,6,,1.0,37.3,0.9
4663,Austin Ekeler,WAS,RB,NYG,1,3.0,6.0,33.0,1.4
4663,Austin Ekeler,WAS,RB,GB,2,3.5,7.0,34.5,1.1
4718,Dare Ogunbowale,HOU,RB,LAR,1,2.0,2.0,17.0,0.7
4718,Dare Ogunbowale,HOU,RB,SF,8,1.5,1.5,15.0,0.9
4718,Dare Ogunbowale,HOU,RB,DEN,9,1.3,1.5,14.0,0.9
4866,Saquon Barkley,PHI,RB,DAL,1,5.0,18.0,50.0,1.3
4866,Saquon Barkley,PHI,RB,KC,2,3.5,20.0,50.0,1.1
4866,Saquon Barkley,PHI,RB,LAR,3,4.0,19.3,54.3,0.9
4866,Saquon Barkley,PHI,RB,TB,4,3.7,19.7,53.7,0.9
4866,Saquon Barkley,PHI,RB,DEN,5,4.0,14.3,51.7,0.9
4866,Saquon Barkley,PHI,RB,NYG,6,3.3,12.3,46.0,1.1
4866,Saquon Barkley,PHI,RB,MIN,7,2.3,12.0,43.0,1.1
4866,Saquon Barkley,PHI,RB,NYG,8,3.0,14.7,40.0,1.2
4881,Lamar Jackson,BAL,QB,BUF,1,,6.0,51.0,0.9
4881,Lamar Jackson,BAL,QB,CLE,2,,4.0,52.0,1.0
4881,Lamar Jackson,BAL,QB,DET,3,,5.0,53.7,1.0
4881,Lamar Jackson,BAL,QB,KC,4,,5.0,49.3,1.0
4881,Lamar Jackson,BAL,QB,MIA,9,,6.0,50.3,1.0
4892,Baker Mayfield,TB,QB,ATL,1,,5.0,58.0,0.9
4892,Baker Mayfield,TB,QB,HOU,2,,4.0,69.0,0.8
4892,Baker Mayfield,TB,QB,NYJ,3,,4.0,70.0,0.9
4892,Baker Mayfield,TB,QB,PHI,4,,3.0,74.7,0.9
4892,Baker Mayfield,TB,QB,SEA,5,,3.7,68.3,1.0
4892,Baker Mayfield,TB,QB,SF,6,,3.3,62.0,1.0
4892,Baker Mayfield,TB,QB,DET,7,,4.0,60.7,1.1
4892,Baker Mayfield,TB,QB,NO,8,,3.0,59.0,1.1
4943,Sam Darnold,SEA,QB,SF,1,,2.0,52.0,1.1
4943,Sam Darnold,SEA,QB,PIT,2,,2.0,58.5,1.1
4943,Sam Darnold,SEA,QB,NO,3,,2.0,52.0,1.1
4943,Sam Darnold,SEA,QB,ARI,4,,1.0,56.7,1.1
4943,Sam Darnold,SEA,QB,TB,5,,1.0,55.3,1.0
4943,Sam Darnold,SEA,QB,JAX,6,,2.5,60.7,1.1
4943,Sam Darnold,SEA,QB,HOU,7,,3.5,62.7,1.0
4943,Sam Darnold,SEA,QB,WAS,9,,3.5,58.3,1.1
4950,Christian Kirk,HOU,WR,JAX,3,8.0,,42.0,0.9
4950,Christian Kirk,HOU,WR,TEN,4,6.0,,42.5,0.9
4950,Christian Kirk,HOU,WR,BAL,5,5.3,,39.7,1.0
4950,Christian Kirk,HOU,WR,DEN,9,5.3,,39.3,1.0
4972,Mason Rudolph,PIT,QB,SEA,2,,,3.0,1.0
4981,Calvin Ridley,TEN,WR,DEN,1,8.0,,54.0,0.7
4981,Calvin Ridley,TEN,WR,LAR,2,7.0,,55.5,0.9
4981,Calvin Ridley,TEN,WR,IND,3,7.0,,57.3,1.0
4981,Calvin Ridley,TEN,WR,HOU,4,5.3,,48.3,1.0
4981,Calvin Ridley,TEN,WR,ARI,5,6.7,,44.0,1.0
4981,Calvin Ridley,TEN,WR,LV,6,4.7,,25.7,1.0
4983,DJ Moore,CHI,WR,MIN,1,5.0,3.0,56.0,1.0
4983,DJ Moore,CHI,WR,DET,2,5.5,3.0,58.0,1.0
4983,DJ Moore,CHI,WR,DAL,3,5.3,3.0,56.3,1.2
4983,DJ Moore,CHI,WR,LV,4,5.3,3.0,55.0,1.2
4983,DJ Moore,CHI,WR,WAS,6,5.0,2.5,55.0,1.2
4983,DJ Moore,CHI,WR,NO,7,5.0,1.5,57.3,1.0
4983,DJ Moore,CHI,WR,BAL,8,5.7,1.7,57.7,1.1
4983,DJ Moore,CHI,WR,CIN,9,6.0,1.3,60.3,1.1
4984,Josh Allen,BUF,QB,BAL,1,,14.0,85.0,1.0
4984,Josh Allen,BUF,QB,NYJ,2,,10.0,75.0,1.0
4984,Josh Allen,BUF,QB,MIA,3,,8.0,70.0,1.0
4984,Josh Allen,BUF,QB,NO,4,,5.7,61.3,1.1
4984,Josh Allen,BUF,QB,NE,5,,6.7,62.3,1.1
4984,Josh Allen,BUF,QB,ATL,6,,7.3,61.3,1.1
4984,Josh Allen,BUF,QB,CAR,8,,6.0,59.0,1.0
4984,Josh Allen,BUF,QB,KC,9,,5.0,58.3,0.9
4988,Nick Chubb,HOU,RB,LAR,1,1.0,13.0,32.0,0.7
4988,Nick Chubb,HOU,RB,TB,2,1.5,12.5,29.0,0.8
4988,Nick Chubb,HOU,RB,JAX,3,2.3,11.3,30.3,0.9
4988,Nick Chubb,HOU,RB,TEN,4,2.7,11.3,29.7,1.1
4988,Nick Chubb,HOU,RB,BAL,5,2.3,11.0,29.0,1.1
4988,Nick Chubb,HOU,RB,SEA,7,2.0,9.7,24.3,1.1
4988,Nick Chubb,HOU,RB,SF,8,2.0,11.0,26.0,1.1
4988,Nick Chubb,HOU,RB,DEN,9,2.5,11.0,26.7,1.0
4993,Mike Gesicki,CIN,TE,CLE,1,3.0,,16.0,1.0
4993,Mike Gesicki,CIN,TE,JAX,2,3.5,,26.0,1.1
4993,Mike Gesicki,CIN,TE,MIN,3,3.3,,23.0,1.1
4993,Mike Gesicki,CIN,TE,DEN,4,2.7,,26.7,1.1
4993,Mike Gesicki,CIN,TE,DET,5,3.0,,25.0,1.1
4995,Ian Thomas,LV,TE,IND,5,3.0,,38.0,1.3
4995,Ian Thomas,LV,TE,TEN,6,2.0,,28.0,1.1
4995,Ian Thomas,LV,TE,JAX,9,1.7,,22.3,1.1
5001,Dalton Schultz,HOU,TE,LAR,1,5.0,,34.0,1.0
5001,Dalton Schultz,HOU,TE,TB,2,4.5,,31.5,1.0
5001,Dalton Schultz,HOU,TE,JAX,3,5.0,,37.7,1.0
5001,Dalton Schultz,HOU,TE,TEN,4,5.3,,46.3,1.0
5001,Dalton Schultz,HOU,TE,BAL,5,6.0,,50.3,0.9
5001,Dalton Schultz,HOU,TE,SEA,7,7.3,,52.7,1.0
5001,Dalton Schultz,HOU,TE,SF,8,6.3,,49.0,1.1
5001,Dalton Schultz,HOU,TE,DEN,9,7.0,,54.7,1.2
5010,Will Dissly,LAC,TE,KC,1,1.0,,37.0,0.9
5010,Will Dissly,LAC,TE,LV,2,1.0,,30.0,0.9
5010,Will Dissly,LAC,TE,MIA,6,1.3,,28.7,1.1
5012,Mark Andrews,BAL,TE,BUF,1,1.0,,38.0,0.6
5012,Mark Andrews,BAL,TE,CLE,2,2.0,1.0,41.5,0.8
5012,Mark Andrews,BAL,TE,DET,3,3.3,1.0,43.0,0.9
5012,Mark Andrews,BAL,TE,KC,4,5.7,1.0,40.3,1.0
5012,Mark Andrews,BAL,TE,HOU,5,5.7,,33.7,0.9
5012,Mark Andrews,BAL,TE,LAR,6,5.7,3.0,38.7,0.9
5012,Mark Andrews,BAL,TE,CHI,8,4.0,3.0,41.0,1.0
5012,Mark Andrews,BAL,TE,MIA,9,4.0,2.5,42.0,1.2
5022,Dallas Goedert,PHI,TE,DAL,1,7.0,,52.0,1.1
5022,Dallas Goedert,PHI,TE,LAR,3,4.5,,56.5,1.0
5022,Dallas Goedert,PHI,TE,TB,4,4.3,,52.0,1.1
5022,Dallas Goedert,PHI,TE,DEN,5,5.0,,50.7,1.1
5022,Dallas Goedert,PHI,TE,NYG,6,8.0,,47.3,1.1
5022,Dallas Goedert,PHI,TE,MIN,7,7.7,,49.3,1.1
5022,Dallas Goedert,PHI,TE,NYG,8,5.7,,45.7,1.0
5045,Courtland Sutton,DEN,WR,TEN,1,9.0,,72.0,1.0
5045,Courtland Sutton,DEN,WR,IND,2,6.5,,58.5,1.1
5045,Courtland Sutton,DEN,WR,LAC,3,7.0,,53.0,1.0
5045,Courtland Sutton,DEN,WR,CIN,4,6.0,,52.0,1.0
5045,Courtland Sutton,DEN,WR,PHI,5,8.0,,60.3,0.9
5045,Courtland Sutton,DEN,WR,NYJ,6,6.3,,62.3,1.0
5045,Courtland Sutton,DEN,WR,NYG,7,7.7,,64.7,1.0
5045,Courtland Sutton,DEN,WR,DAL,8,6.3,,59.0,1.2
5045,Courtland Sutton,DEN,WR,HOU,9,7.3,,62.3,1.1
5086,Marquez Valdes-Scantling,PIT,WR,NE,3,1.0,,17.0,1.2
5086,Marquez Valdes-Scantling,PIT,WR,,5,2.0,,31.5,1.2
5086,Marquez Valdes-Scantling,PIT,WR,CLE,6,2.3,,35.0,1.2
5096,Ray-Ray McCloud,NYG,WR,WAS,1,5.0,,55.0,1.0
5096,Ray-Ray McCloud,NYG,WR,KC,3,5.0,,50.5,0.9
5096,Ray-Ray McCloud,NYG,WR,LAC,4,4.0,,41.3,0.9
5096,Ray-Ray McCloud,NYG,WR,SF,9,2.7,,40.3,0.9
5113,Cedrick Wilson,MIA,WR,ATL,8,1.0,,22.0,0.9
5113,Cedrick Wilson,MIA,WR,BAL,9,1.0,,18.0,1.0
5121,Braxton Berrios,HOU,WR,SEA,7,3.0,,36.0,1.0
5121,Braxton Berrios,HOU,WR,SF,8,4.0,,29.5,1.0
5127,Kyle Allen,DET,QB,CLE,4,,2.0,4.0,1.0
5133,Tyler Conklin,LAC,TE,KC,1,2.0,1.0,28.0,0.9
5133,Tyler Conklin,LAC,TE,NYG,4,1.5,1.0,20.0,1.0
5133,Tyler Conklin,LAC,TE,WAS,5,2.0,1.0,20.0,1.0
5154,Trent Sherfield,DEN,WR,TEN,1,1.0,,26.0,1.0
5154,Trent Sherfield,DEN,WR,IND,2,1.0,,24.0,1.1
5154,Trent Sherfield,DEN,WR,PHI,5,1.3,,21.3,1.0
5185,Allen Lazard,NYJ,WR,TB,3,3.0,,17.0,1.2
5185,Allen Lazard,NYJ,WR,MIA,4,2.0,,22.0,1.0
5185,Allen Lazard,NYJ,WR,DAL,5,2.0,,23.7,1.2
5185,Allen Lazard,NYJ,WR,CAR,7,2.0,,29.3,1.1
5185,Allen Lazard,NYJ,WR,CIN,8,2.3,,39.0,1.1
5347,Nyheim Hines,,RB,,8,,2.0,,
5374,Justin Watson,HOU,WR,LAR,1,2.0,,35.0,1.0
5374,Justin Watson,HOU,WR,TB,2,2.0,,27.5,1.1
5409,Tanner Hudson,CIN,TE,GB,6,5.0,,16.0,1.2
5409,Tanner Hudson,CIN,TE,NYJ,8,3.5,,13.5,1.2
5409,Tanner Hudson,CIN,TE,CHI,9,3.0,,12.7,1.2
5773,KhaDarel Hodge,ATL,WR,MIA,8,8.0,,33.0,0.9
5844,T.J. Hockenson,MIN,TE,CHI,1,4.0,,45.0,1.1
5844,T.J. Hockenson,MIN,TE,ATL,2,3.5,,39.5,0.9
5844,T.J. Hockenson,MIN,TE,CIN,3,4.3,,40.0,1.1
5844,T.J. Hockenson,MIN,TE,PIT,4,4.7,,48.7,1.2
5844,T.J. Hockenson,MIN,TE,CLE,5,5.7,,55.7,1.3
5844,T.J. Hockenson,MIN,TE,PHI,7,6.7,,61.0,1.0
5844,T.J. Hockenson,MIN,TE,LAC,8,6.0,,50.7,0.9
5844,T.J. Hockenson,MIN,TE,DET,9,5.0,,48.3,0.9
5846,DK Metcalf,PIT,WR,NYJ,1,7.0,,53.0,1.0
5846,DK Metcalf,PIT,WR,SEA,2,6.5,,54.5,1.0
5846,DK Metcalf,PIT,WR,NE,3,5.7,,52.3,1.1
5846,DK Metcalf,PIT,WR,MIN,4,5.0,,48.7,1.1
5846,DK Metcalf,PIT,WR,CLE,6,6.0,,46.3,1.2
5846,DK Metcalf,PIT,WR,CIN,7,6.3,,49.0,1.1
5846,DK Metcalf,PIT,WR,GB,8,7.0,,54.7,1.2
5846,DK Metcalf,PIT,WR,IND,9,5.3,,55.3,1.1
5848,Marquise Brown,KC,WR,LAC,1,16.0,,57.0,0.8
5848,Marquise Brown,KC,WR,PHI,2,10.5,,51.0,0.8
5848,Marquise Brown,KC,WR,NYG,3,9.0,,50.3,0.9
5848,Marquise Brown,KC,WR,BAL,4,5.3,,44.0,1.1
5848,Marquise Brown,KC,WR,JAX,5,6.3,,40.0,1.1
5848,Marquise Brown,KC,WR,DET,6,5.7,,34.7,1.1
5848,Marquise Brown,KC,WR,LV,7,5.3,,31.0,1.0
5848,Marquise Brown,KC,WR,BUF,9,4.0,,28.7,1.1
5849,Kyler Murray,ARI,QB,NO,1,,7.0,66.0,1.0
5849,Kyler Murray,ARI,QB,CAR,2,,7.0,60.0,0.9
5849,Kyler Murray,ARI,QB,SF,3,,6.7,62.0,1.0
5849,Kyler Murray,ARI,QB,SEA,4,,6.0,62.3,1.0
5849,Kyler Murray,ARI,QB,TEN,5,,5.0,66.0,1.0
5850,Josh Jacobs,GB,RB,DET,1,1.0,19.0,42.0,0.8
5850,Josh Jacobs,GB,RB,WAS,2,1.0,21.0,47.5,0.9
5850,Josh Jacobs,GB,RB,CLE,3,5.0,19.3,46.0,0.8
5850,Josh Jacobs,GB,RB,DAL,4,6.5,20.3,50.0,1.0
5850,Josh Jacobs,GB,RB,CIN,6,6.0,18.7,48.3,1.2
5850,Josh Jacobs,GB,RB,ARI,7,3.3,17.7,44.3,1.3
5850,Josh Jacobs,GB,RB,PIT,8,3.0,14.7,37.7,1.2
5850,Josh Jacobs,GB,RB,CAR,9,3.0,14.3,34.3,0.9
5854,Drew Lock,SEA,QB,NO,3,,1.0,18.0,1.0
5857,Noah Fant,CIN,TE,CLE,1,5.0,,26.0,1.0
5857,Noah Fant,CIN,TE,JAX,2,4.5,,21.5,1.1
5857,Noah Fant,CIN,TE,MIN,3,4.7,,20.3,1.1
5857,Noah Fant,CIN,TE,GB,6,4.3,,22.3,1.1
5857,Noah Fant,CIN,TE,PIT,7,4.3,,34.0,1.2
5857,Noah Fant,CIN,TE,NYJ,8,3.7,,37.3,1.2
5857,Noah Fant,CIN,TE,CHI,9,3.3,,37.0,1.2
5859,A.J. Brown,PHI,WR,DAL,1,1.0,,55.0,1.5
5859,A.J. Brown,PHI,WR,KC,2,4.5,,56.5,1.1
5859,A.J. Brown,PHI,WR,LAR,3,6.3,,58.3,1.1
5859,A.J. Brown,PHI,WR,TB,4,9.0,,58.3,1.0
5859,A.J. Brown,PHI,WR,DEN,5,9.0,,58.0,1.0
5859,A.J. Brown,PHI,WR,NYG,6,8.7,,55.7,1.0
5859,A.J. Brown,PHI,WR,MIN,7,7.7,,52.7,0.9
5870,Daniel Jones,IND,QB,MIA,1,,7.0,73.0,1.1
5870,Daniel Jones,IND,QB,DEN,2,,6.5,72.0,0.9
5870,Daniel Jones,IND,QB,TEN,3,,5.7,64.7,0.9
5870,Daniel Jones,IND,QB,LAR,4,,3.7,60.7,0.9
5870,Daniel Jones,IND,QB,LV,5,,2.0,56.7,0.9
5870,Daniel Jones,IND,QB,ARI,6,,2.3,59.7,1.0
5870,Daniel Jones,IND,QB,LAC,7,,3.7,59.3,0.9
5870,Daniel Jones,IND,QB,TEN,8,,3.7,55.3,0.9
5870,Daniel Jones,IND,QB,PIT,9,,3.0,61.7,1.0
5872,Deebo Samuel,WAS,WR,NYG,1,10.0,1.0,54.0,1.1
5872,Deebo Samuel,WAS,WR,GB,2,9.0,1.0,57.5,1.1
5872,Deebo Samuel,WAS,WR,LV,3,7.0,2.0,46.7,1.1
5872,Deebo Samuel,WAS,WR,ATL,4,5.7,3.0,45.0,1.0
5872,Deebo Samuel,WAS,WR,LAC,5,6.7,3.0,40.0,0.9
5872,Deebo Samuel,WAS,WR,CHI,6,7.3,2.0,47.3,1.0
5872,Deebo Samuel,WAS,WR,KC,8,7.3,1.0,44.0,1.0
5872,Deebo Samuel,WAS,WR,SEA,9,5.7,1.0,43.3,1.0
5892,David Montgomery,DET,RB,GB,1,4.0,11.0,25.0,0.8
5892,David Montgomery,DET,RB,CHI,2,2.5,11.0,24.0,1.0
5892,David Montgomery,DET,RB,BAL,3,2.0,11.3,24.3,1.1
5892,David Montgomery,DET,RB,CLE,4,1.0,10.7,22.7,1.0
5892,David Montgomery,DET,RB,CIN,5,1.0,13.0,26.0,1.1
5892,David Montgomery,DET,RB,KC,6,1.3,10.3,23.3,1.1
5892,David Montgomery,DET,RB,TB,7,2.0,11.7,26.7,1.2
5892,David Montgomery,DET,RB,MIN,9,3.0,9.3,23.7,0.9
5906,Dawson Knox,BUF,TE,BAL,1,2.0,,48.0,0.9
5906,Dawson Knox,BUF,TE,NYJ,2,3.5,,44.5,1.1
5906,Dawson Knox,BUF,TE,NE,5,3.0,,42.3,1.1
5906,Dawson Knox,BUF,TE,ATL,6,3.0,,41.7,1.0
5906,Dawson Knox,BUF,TE,CAR,8,1.7,,37.0,1.0
5906,Dawson Knox,BUF,TE,KC,9,1.3,,35.0,0.9
5927,Terry McLaurin,WAS,WR,NYG,1,4.0,,55.0,1.1
5927,Terry McLaurin,WAS,WR,GB,2,6.5,,59.0,1.1
5927,Terry McLaurin,WAS,WR,LV,3,5.7,,51.0,1.1
5927,Terry McLaurin,WAS,WR,KC,8,5.7,,41.0,1.0
5938,Lil'Jordan Humphrey,NYG,WR,PHI,6,8.0,,53.0,0.9
5947,Jakobi Meyers,JAX,WR,CAR,1,10.0,,59.0,0.9
5947,Jakobi Meyers,JAX,WR,CIN,2,11.0,,62.0,1.0
5947,Jakobi Meyers,JAX,WR,HOU,3,8.7,,62.0,0.9
5947,Jakobi Meyers,JAX,WR,SF,4,7.7,,59.3,1.0
5947,Jakobi Meyers,JAX,WR,KC,5,5.7,,57.7,0.9
5947,Jakobi Meyers,JAX,WR,SEA,6,5.7,,55.3,0.9
5947,Jakobi Meyers,JAX,WR,LV,9,5.3,,57.3,1.0
5955,Hunter Renfrow,CAR,WR,JAX,1,6.0,,42.0,0.9
5955,Hunter Renfrow,CAR,WR,ARI,2,7.5,,55.5,1.0
5955,Hunter Renfrow,CAR,WR,ATL,3,6.3,,42.7,0.9
5955,Hunter Renfrow,CAR,WR,NE,4,5.0,,40.0,1.0
5955,Hunter Renfrow,CAR,WR,MIA,5,3.0,,27.0,1.0
5955,Hunter Renfrow,CAR,WR,DAL,6,2.3,,27.3,1.2
5967,Tony Pollard,TEN,RB,DEN,1,1.0,18.0,51.0,0.9
5967,Tony Pollard,TEN,RB,LAR,2,1.0,19.0,55.0,0.8
5967,Tony Pollard,TEN,RB,IND,3,2.0,18.0,58.0,0.8
5967,Tony Pollard,TEN,RB,HOU,4,2.7,16.7,55.3,0.9
5967,Tony Pollard,TEN,RB,ARI,5,3.3,14.7,52.0,1.0
5967,Tony Pollard,TEN,RB,LV,6,2.7,12.7,39.3,1.0
5967,Tony Pollard,TEN,RB,NE,7,3.7,10.0,35.0,1.0
5967,Tony Pollard,TEN,RB,IND,8,3.3,9.0,29.7,1.0
5967,Tony Pollard,TEN,RB,LAC,9,3.3,9.0,30.7,1.0
5970,Greg Dortch,ARI,WR,NO,1,1.0,,10.0,0.9
5970,Greg Dortch,ARI,WR,CAR,2,1.0,,10.0,0.9
5970,Greg Dortch,ARI,WR,SF,3,1.3,1.0,12.0,0.9
5970,Greg Dortch,ARI,WR,SEA,4,2.7,1.0,23.0,1.0
5970,Greg Dortch,ARI,WR,TEN,5,3.0,1.0,21.3,1.0
5970,Greg Dortch,ARI,WR,IND,6,3.3,1.0,26.7,1.0
5970,Greg Dortch,ARI,WR,GB,7,2.3,,14.7,1.1
5970,Greg Dortch,ARI,WR,DAL,9,2.5,1.0,17.7,1.2
5973,Josh Oliver,MIN,TE,CHI,1,1.0,,27.0,1.1
5973,Josh Oliver,MIN,TE,CIN,3,1.0,,24.0,1.4
5973,Josh Oliver,MIN,TE,CLE,5,1.7,,25.7,1.3
5973,Josh Oliver,MIN,TE,PHI,7,1.7,,27.3,1.1
5985,Foster Moreau,NO,TE,NE,6,1.0,,20.0,1.3
5995,Justice Hill,BAL,RB,BUF,1,2.0,2.0,23.0,1.1
